date,player,rank
2014-04-14,Caroline Wozniacki,15
2014-04-21,Caroline Wozniacki,15
2014-04-28,Caroline Wozniacki,14
2014-05-05,Caroline Wozniacki,15
2014-05-12,Caroline Wozniacki,15
2014-05-19,Caroline Wozniacki,14
2014-05-26,Caroline Wozniacki,14
2014-06-02,Caroline Wozniacki,14
2014-06-09,Caroline Wozniacki,16
2014-06-16,Caroline Wozniacki,16
2014-06-23,Caroline Wozniacki,16
2014-06-30,Caroline Wozniacki,16
2014-07-07,Caroline Wozniacki,15
2014-07-14,Caroline Wozniacki,15
1983-01-17,Chris Evert,2
1983-01-24,Chris Evert,2
1983-01-31,Chris Evert,2
1983-02-07,Chris Evert,2
1983-02-14,Chris Evert,2
1983-02-21,Chris Evert,2
1983-02-28,Chris Evert,2
1983-03-07,Chris Evert,2
1983-03-14,Chris Evert,2
1983-03-21,Chris Evert,2
1983-03-28,Chris Evert,2
1983-04-04,Chris Evert,2
1983-04-11,Chris Evert,2
1983-04-18,Chris Evert,2
1983-04-25,Chris Evert,2
1983-05-02,Chris Evert,2
1983-05-09,Chris Evert,2
1983-05-16,Chris Evert,2
1983-05-23,Chris Evert,2
1983-05-30,Chris Evert,2
1983-06-06,Chris Evert,2
1983-06-13,Chris Evert,2
1983-06-20,Chris Evert,2
1983-06-27,Chris Evert,2
1983-07-04,Chris Evert,2
1983-07-11,Chris Evert,2
1983-07-18,Chris Evert,2
1983-07-25,Chris Evert,2
1983-08-01,Chris Evert,2
1983-08-08,Chris Evert,2
1983-08-15,Chris Evert,2
1983-08-22,Chris Evert,2
1983-08-29,Chris Evert,2
1983-09-05,Chris Evert,2
1983-09-12,Chris Evert,2
1983-09-19,Chris Evert,2
1983-09-26,Chris Evert,2
1983-10-03,Chris Evert,2
1983-10-10,Chris Evert,2
1983-10-17,Chris Evert,2
1983-10-24,Chris Evert,2
1983-10-31,Chris Evert,2
1983-11-21,Chris Evert,2
1983-11-28,Chris Evert,2
1983-12-05,Chris Evert,2
1983-12-12,Chris Evert,2
1983-12-19,Chris Evert,2
1983-12-26,Chris Evert,2
1984-01-02,Chris Evert,2
1984-01-09,Chris Evert,2
1984-01-16,Chris Evert,2
1984-01-23,Chris Evert,2
1984-01-30,Chris Evert,2
1984-02-06,Chris Evert,2
1984-02-13,Chris Evert,2
1984-02-20,Chris Evert,2
1984-03-05,Chris Evert,2
1984-03-12,Chris Evert,2
1984-03-19,Chris Evert,2
1984-03-26,Chris Evert,2
1984-04-02,Chris Evert,2
1984-04-09,Chris Evert,2
1984-04-16,Chris Evert,2
1984-04-23,Chris Evert,2
1984-04-30,Chris Evert,2
1984-05-07,Chris Evert,2
1984-05-14,Chris Evert,2
1984-05-21,Chris Evert,2
1984-05-28,Chris Evert,2
1984-06-04,Chris Evert,2
1984-06-11,Chris Evert,2
1984-06-18,Chris Evert,2
1984-06-25,Chris Evert,2
1984-07-02,Chris Evert,2
1984-07-09,Chris Evert,2
1984-07-16,Chris Evert,2
1984-07-23,Chris Evert,2
1984-07-30,Chris Evert,2
1984-08-06,Chris Evert,2
1984-08-13,Chris Evert,2
1984-08-20,Chris Evert,2
1984-08-27,Chris Evert,2
1984-09-03,Chris Evert,2
1984-09-10,Chris Evert,2
1984-09-17,Chris Evert,2
1984-09-24,Chris Evert,2
1984-10-01,Chris Evert,2
1984-10-08,Chris Evert,2
1984-10-15,Chris Evert,2
1984-10-22,Chris Evert,2
1984-10-29,Chris Evert,2
1984-11-05,Chris Evert,2
1984-11-12,Chris Evert,2
1984-11-19,Chris Evert,2
1984-11-26,Chris Evert,2
1984-12-03,Chris Evert,2
1984-12-10,Chris Evert,2
1984-12-17,Chris Evert,2
1984-12-24,Chris Evert,2
1984-12-31,Chris Evert,2
1985-01-07,Chris Evert,2
1985-01-14,Chris Evert,2
1985-01-21,Chris Evert,2
1985-01-28,Chris Evert,2
1985-02-04,Chris Evert,2
1985-02-11,Chris Evert,2
1985-02-18,Chris Evert,2
1985-02-25,Chris Evert,2
1985-03-04,Chris Evert,2
1985-03-11,Chris Evert,2
1985-03-18,Chris Evert,2
1985-03-25,Chris Evert,2
1985-04-01,Chris Evert,2
1985-04-08,Chris Evert,2
1985-04-15,Chris Evert,2
1985-04-22,Chris Evert,2
1985-04-29,Chris Evert,2
1985-05-06,Chris Evert,2
1985-05-13,Chris Evert,2
1985-05-20,Chris Evert,2
1985-05-27,Chris Evert,2
1985-06-03,Chris Evert,2
1985-06-10,Chris Evert,1
1985-06-17,Chris Evert,1
1985-06-24,Chris Evert,1
1985-07-01,Chris Evert,1
1985-07-08,Chris Evert,1
1985-07-15,Chris Evert,1
1985-07-22,Chris Evert,1
1985-07-29,Chris Evert,1
1985-08-05,Chris Evert,1
1985-08-12,Chris Evert,1
1985-09-02,Chris Evert,1
1985-09-09,Chris Evert,1
1985-09-16,Chris Evert,1
1985-09-23,Chris Evert,1
1985-09-30,Chris Evert,1
1985-10-07,Chris Evert,1
1985-10-14,Chris Evert,2
1985-10-21,Chris Evert,2
1985-10-28,Chris Evert,1
1985-11-04,Chris Evert,1
1985-11-11,Chris Evert,1
1985-11-18,Chris Evert,1
1985-11-25,Chris Evert,2
1985-12-02,Chris Evert,2
1985-12-09,Chris Evert,2
1985-12-16,Chris Evert,2
1985-12-23,Chris Evert,2
1985-12-30,Chris Evert,2
1986-01-06,Chris Evert,2
1986-01-13,Chris Evert,2
1986-01-20,Chris Evert,2
1986-01-27,Chris Evert,2
1986-02-03,Chris Evert,2
1986-02-10,Chris Evert,2
1986-02-17,Chris Evert,2
1986-02-24,Chris Evert,2
1986-03-03,Chris Evert,2
1986-03-10,Chris Evert,2
1986-03-17,Chris Evert,2
1986-03-24,Chris Evert,2
1986-03-31,Chris Evert,2
1986-04-07,Chris Evert,2
1986-04-14,Chris Evert,2
1986-04-21,Chris Evert,2
1986-04-28,Chris Evert,2
1986-05-05,Chris Evert,2
1986-05-12,Chris Evert,2
1986-05-19,Chris Evert,2
1986-05-26,Chris Evert,2
1986-06-02,Chris Evert,2
1986-06-09,Chris Evert,2
1986-06-16,Chris Evert,2
1986-06-23,Chris Evert,2
1986-06-30,Chris Evert,2
1986-07-07,Chris Evert,2
1986-07-14,Chris Evert,2
1986-07-21,Chris Evert,2
1986-07-28,Chris Evert,2
1986-08-04,Chris Evert,2
1986-08-11,Chris Evert,2
1986-08-18,Chris Evert,2
1986-08-25,Chris Evert,2
1986-09-01,Chris Evert,2
1986-09-08,Chris Evert,2
1986-09-15,Chris Evert,2
1986-09-22,Chris Evert,2
1986-09-29,Chris Evert,2
1986-10-06,Chris Evert,2
1986-10-13,Chris Evert,2
1986-10-20,Chris Evert,2
1986-10-27,Chris Evert,2
1986-11-03,Chris Evert,2
1986-11-10,Chris Evert,2
1986-11-17,Chris Evert,2
1986-11-24,Chris Evert,2
1986-12-01,Chris Evert,2
1986-12-08,Chris Evert,2
1986-12-15,Chris Evert,2
1986-12-22,Chris Evert,2
1986-12-29,Chris Evert,2
1987-01-05,Chris Evert,2
1987-01-12,Chris Evert,2
1987-01-19,Chris Evert,2
1987-01-26,Chris Evert,2
1987-02-02,Chris Evert,2
1987-02-09,Chris Evert,2
1987-02-16,Chris Evert,2
1987-02-23,Chris Evert,2
1987-03-02,Chris Evert,3
1987-03-09,Chris Evert,3
1987-03-16,Chris Evert,3
1987-03-23,Chris Evert,3
1987-03-30,Chris Evert,3
1987-04-06,Chris Evert,3
1987-04-13,Chris Evert,4
1987-04-20,Chris Evert,4
1987-04-27,Chris Evert,3
1987-05-04,Chris Evert,3
1987-05-11,Chris Evert,3
1987-05-18,Chris Evert,3
1987-05-25,Chris Evert,3
1987-06-01,Chris Evert,3
1987-06-08,Chris Evert,3
1987-06-15,Chris Evert,3
1987-06-22,Chris Evert,3
1987-06-29,Chris Evert,3
1987-07-06,Chris Evert,3
1987-07-13,Chris Evert,3
1987-07-20,Chris Evert,3
1987-07-27,Chris Evert,3
1987-08-03,Chris Evert,3
1987-08-10,Chris Evert,3
1987-08-17,Chris Evert,3
1987-08-24,Chris Evert,3
1987-08-31,Chris Evert,3
1987-09-07,Chris Evert,3
1987-09-14,Chris Evert,3
1987-09-21,Chris Evert,3
1987-09-28,Chris Evert,3
1987-10-05,Chris Evert,3
1987-10-12,Chris Evert,3
1987-10-19,Chris Evert,3
1987-10-26,Chris Evert,3
1987-11-02,Chris Evert,3
1987-11-09,Chris Evert,3
1987-11-16,Chris Evert,3
1987-11-23,Chris Evert,3
1987-11-30,Chris Evert,3
1987-12-07,Chris Evert,3
1987-12-14,Chris Evert,3
1987-12-21,Chris Evert,3
1987-12-28,Chris Evert,3
1988-01-04,Chris Evert,3
1988-01-11,Chris Evert,3
1988-01-18,Chris Evert,3
1988-01-25,Chris Evert,3
1988-02-01,Chris Evert,3
1988-02-08,Chris Evert,3
1988-02-15,Chris Evert,3
1988-02-22,Chris Evert,3
1988-02-29,Chris Evert,3
1988-03-07,Chris Evert,3
1988-03-14,Chris Evert,3
1988-03-21,Chris Evert,3
1988-03-28,Chris Evert,3
1988-04-04,Chris Evert,3
1988-04-11,Chris Evert,3
1988-04-18,Chris Evert,3
1988-04-25,Chris Evert,3
1988-05-02,Chris Evert,3
1988-05-09,Chris Evert,4
1988-05-16,Chris Evert,4
1988-05-23,Chris Evert,4
1988-05-30,Chris Evert,4
1988-06-06,Chris Evert,4
1988-06-13,Chris Evert,4
1988-06-20,Chris Evert,3
1988-06-27,Chris Evert,3
1988-07-04,Chris Evert,3
1988-07-11,Chris Evert,3
1988-07-18,Chris Evert,3
1988-07-25,Chris Evert,3
1988-08-01,Chris Evert,3
1988-08-08,Chris Evert,3
1988-08-15,Chris Evert,3
1988-08-22,Chris Evert,3
1988-08-29,Chris Evert,3
1988-09-05,Chris Evert,3
1988-09-12,Chris Evert,3
1988-09-19,Chris Evert,3
1988-09-26,Chris Evert,3
1988-10-03,Chris Evert,3
1988-10-10,Chris Evert,3
1988-10-17,Chris Evert,3
1988-10-24,Chris Evert,3
1988-10-31,Chris Evert,3
1988-11-07,Chris Evert,3
1988-11-14,Chris Evert,3
1988-11-21,Chris Evert,3
1988-11-28,Chris Evert,3
1988-12-05,Chris Evert,3
1988-12-12,Chris Evert,3
1988-12-19,Chris Evert,3
1988-12-26,Chris Evert,3
1989-01-02,Chris Evert,3
1989-01-09,Chris Evert,3
1989-01-16,Chris Evert,3
1989-01-23,Chris Evert,3
1989-01-30,Chris Evert,3
1989-02-06,Chris Evert,3
1989-02-13,Chris Evert,3
1989-02-20,Chris Evert,3
1989-02-27,Chris Evert,4
1989-03-06,Chris Evert,4
1989-03-13,Chris Evert,4
1989-03-20,Chris Evert,4
1989-03-27,Chris Evert,4
1989-04-03,Chris Evert,4
1989-04-10,Chris Evert,4
1989-04-17,Chris Evert,4
1989-04-24,Chris Evert,4
1989-05-01,Chris Evert,4
1989-05-08,Chris Evert,4
1989-05-15,Chris Evert,4
1989-05-22,Chris Evert,4
1989-05-29,Chris Evert,4
1989-06-05,Chris Evert,4
1989-06-12,Chris Evert,4
1989-06-19,Chris Evert,4
1989-06-26,Chris Evert,4
1989-07-03,Chris Evert,4
1989-07-10,Chris Evert,4
1989-07-17,Chris Evert,4
1989-07-24,Chris Evert,4
1989-07-31,Chris Evert,4
1989-08-07,Chris Evert,4
1989-08-14,Chris Evert,4
1989-08-21,Chris Evert,4
1989-08-28,Chris Evert,4
1989-09-04,Chris Evert,4
1989-09-11,Chris Evert,5
1989-09-18,Chris Evert,5
1989-09-25,Chris Evert,4
1989-10-02,Chris Evert,4
1989-10-09,Chris Evert,6
1989-10-16,Chris Evert,6
1989-10-23,Chris Evert,6
1989-10-30,Chris Evert,6
1989-11-06,Chris Evert,6
1989-11-13,Chris Evert,6
1989-11-20,Chris Evert,10
1989-11-27,Chris Evert,10
1989-12-04,Chris Evert,10
1989-12-11,Chris Evert,10
1989-12-18,Chris Evert,10
1989-12-25,Chris Evert,10
1990-01-01,Chris Evert,10
1990-01-08,Chris Evert,10
1990-01-15,Chris Evert,10
1990-01-22,Chris Evert,10
1990-01-29,Chris Evert,10
1990-02-05,Chris Evert,10
1990-02-12,Chris Evert,10
2002-07-29,Dinara Safina,90
2002-08-05,Dinara Safina,90
2002-08-12,Dinara Safina,92
2002-08-19,Dinara Safina,91
2002-08-26,Dinara Safina,91
2002-09-02,Dinara Safina,91
2002-09-09,Dinara Safina,82
2002-09-16,Dinara Safina,80
2002-09-23,Dinara Safina,81
2002-09-30,Dinara Safina,83
2002-10-07,Dinara Safina,70
2002-10-14,Dinara Safina,70
2002-10-21,Dinara Safina,69
2002-10-28,Dinara Safina,68
2002-11-04,Dinara Safina,68
2002-11-11,Dinara Safina,68
2002-11-18,Dinara Safina,68
2002-11-25,Dinara Safina,68
2002-12-02,Dinara Safina,68
2002-12-09,Dinara Safina,68
2002-12-16,Dinara Safina,68
2002-12-23,Dinara Safina,68
2002-12-30,Dinara Safina,68
2003-01-06,Dinara Safina,71
2003-01-13,Dinara Safina,70
2003-01-20,Dinara Safina,70
2003-01-27,Dinara Safina,69
2003-02-03,Dinara Safina,68
2003-02-10,Dinara Safina,69
2003-02-17,Dinara Safina,65
2003-02-24,Dinara Safina,63
2003-03-03,Dinara Safina,62
2003-03-10,Dinara Safina,62
2003-03-17,Dinara Safina,63
2003-03-24,Dinara Safina,63
2003-03-31,Dinara Safina,58
2003-04-07,Dinara Safina,59
2003-04-14,Dinara Safina,69
2003-04-21,Dinara Safina,70
2003-04-28,Dinara Safina,70
2003-05-05,Dinara Safina,68
2003-05-12,Dinara Safina,55
2003-05-19,Dinara Safina,55
2003-05-26,Dinara Safina,58
2003-06-02,Dinara Safina,58
2003-06-09,Dinara Safina,61
2003-06-16,Dinara Safina,61
2003-06-23,Dinara Safina,60
2003-06-30,Dinara Safina,60
2003-07-07,Dinara Safina,64
2003-07-14,Dinara Safina,50
2003-07-21,Dinara Safina,50
2003-07-28,Dinara Safina,75
2003-08-04,Dinara Safina,69
2003-08-11,Dinara Safina,71
2003-08-18,Dinara Safina,71
2003-08-25,Dinara Safina,71
2003-09-01,Dinara Safina,71
2003-09-08,Dinara Safina,64
2003-09-15,Dinara Safina,66
2003-09-22,Dinara Safina,54
2003-09-29,Dinara Safina,54
2003-10-06,Dinara Safina,53
2003-10-13,Dinara Safina,56
2003-10-20,Dinara Safina,54
2003-10-27,Dinara Safina,54
2003-11-03,Dinara Safina,55
2003-11-10,Dinara Safina,54
2003-11-17,Dinara Safina,54
2003-11-24,Dinara Safina,54
2003-12-01,Dinara Safina,54
2003-12-08,Dinara Safina,54
2003-12-15,Dinara Safina,54
2003-12-22,Dinara Safina,54
2003-12-29,Dinara Safina,54
2004-01-05,Dinara Safina,53
2004-01-12,Dinara Safina,45
2004-01-19,Dinara Safina,48
2004-01-26,Dinara Safina,48
2004-02-02,Dinara Safina,39
2004-02-09,Dinara Safina,40
2004-02-16,Dinara Safina,31
2004-02-23,Dinara Safina,32
2004-03-01,Dinara Safina,32
2004-03-08,Dinara Safina,32
2004-03-15,Dinara Safina,32
2004-03-22,Dinara Safina,32
2004-03-29,Dinara Safina,32
2004-04-05,Dinara Safina,32
2004-04-12,Dinara Safina,29
2004-04-19,Dinara Safina,31
2004-04-26,Dinara Safina,31
2004-05-03,Dinara Safina,31
2004-05-10,Dinara Safina,33
2004-05-17,Dinara Safina,33
2004-05-24,Dinara Safina,36
2004-05-31,Dinara Safina,36
2004-06-07,Dinara Safina,31
2004-06-14,Dinara Safina,31
2004-06-21,Dinara Safina,32
2004-06-28,Dinara Safina,32
2004-07-05,Dinara Safina,32
2004-07-12,Dinara Safina,40
2004-07-19,Dinara Safina,41
2004-07-26,Dinara Safina,41
2004-08-02,Dinara Safina,41
2004-08-09,Dinara Safina,42
2004-08-16,Dinara Safina,41
2004-08-23,Dinara Safina,41
2004-08-30,Dinara Safina,42
2004-09-06,Dinara Safina,42
2004-09-13,Dinara Safina,48
2004-09-20,Dinara Safina,60
2004-09-27,Dinara Safina,54
2004-10-04,Dinara Safina,57
2004-10-11,Dinara Safina,57
2004-10-18,Dinara Safina,53
2004-10-25,Dinara Safina,52
2004-11-01,Dinara Safina,45
2004-11-08,Dinara Safina,44
2004-11-15,Dinara Safina,44
2004-11-22,Dinara Safina,44
2004-11-29,Dinara Safina,44
2004-12-06,Dinara Safina,44
2004-12-13,Dinara Safina,44
2004-12-20,Dinara Safina,44
2004-12-27,Dinara Safina,44
2005-01-03,Dinara Safina,44
2005-01-10,Dinara Safina,45
2005-01-17,Dinara Safina,44
2005-01-24,Dinara Safina,44
2005-01-31,Dinara Safina,47
2005-02-07,Dinara Safina,48
2005-02-14,Dinara Safina,38
2005-02-21,Dinara Safina,39
2005-02-28,Dinara Safina,38
2005-03-07,Dinara Safina,37
2005-03-14,Dinara Safina,37
2005-03-21,Dinara Safina,35
2005-03-28,Dinara Safina,35
2005-04-04,Dinara Safina,37
2005-04-11,Dinara Safina,37
2005-04-18,Dinara Safina,38
2005-04-25,Dinara Safina,38
2005-05-02,Dinara Safina,36
2005-05-09,Dinara Safina,34
2005-05-16,Dinara Safina,28
2005-05-23,Dinara Safina,30
2005-05-30,Dinara Safina,30
2005-06-06,Dinara Safina,34
2005-06-13,Dinara Safina,33
2005-06-20,Dinara Safina,32
2005-06-27,Dinara Safina,32
2005-07-04,Dinara Safina,27
2005-07-11,Dinara Safina,26
2005-07-18,Dinara Safina,27
2005-07-25,Dinara Safina,26
2005-08-01,Dinara Safina,26
2005-08-08,Dinara Safina,24
2005-08-15,Dinara Safina,24
2005-08-22,Dinara Safina,22
2005-08-29,Dinara Safina,22
2005-09-05,Dinara Safina,22
2005-09-12,Dinara Safina,22
2005-09-19,Dinara Safina,23
2005-09-26,Dinara Safina,25
2005-10-03,Dinara Safina,23
2005-10-10,Dinara Safina,24
2005-10-17,Dinara Safina,20
2005-10-24,Dinara Safina,21
2005-10-31,Dinara Safina,20
2005-11-07,Dinara Safina,20
2005-11-14,Dinara Safina,20
2005-11-21,Dinara Safina,20
2005-11-28,Dinara Safina,20
2005-12-05,Dinara Safina,20
2005-12-12,Dinara Safina,20
2005-12-19,Dinara Safina,20
2005-12-26,Dinara Safina,20
2006-01-02,Dinara Safina,20
2006-01-09,Dinara Safina,19
2006-01-16,Dinara Safina,19
2006-01-23,Dinara Safina,19
2006-01-30,Dinara Safina,17
2006-02-06,Dinara Safina,17
2006-02-13,Dinara Safina,20
2006-02-20,Dinara Safina,20
2006-02-27,Dinara Safina,19
2006-03-06,Dinara Safina,21
2006-03-13,Dinara Safina,21
2006-03-20,Dinara Safina,20
2006-03-27,Dinara Safina,20
2006-04-03,Dinara Safina,20
2006-04-10,Dinara Safina,20
2006-04-17,Dinara Safina,18
2006-04-24,Dinara Safina,18
2006-05-01,Dinara Safina,18
2006-05-08,Dinara Safina,19
2006-05-15,Dinara Safina,19
2006-05-22,Dinara Safina,16
2006-05-29,Dinara Safina,17
2006-06-05,Dinara Safina,17
2006-06-12,Dinara Safina,17
2006-06-19,Dinara Safina,17
2006-06-26,Dinara Safina,17
2006-07-03,Dinara Safina,17
2006-07-10,Dinara Safina,15
2006-07-17,Dinara Safina,15
2006-07-24,Dinara Safina,15
2006-07-31,Dinara Safina,15
2006-08-07,Dinara Safina,15
2006-08-14,Dinara Safina,14
2006-08-21,Dinara Safina,13
2006-08-28,Dinara Safina,13
2006-09-04,Dinara Safina,13
2006-09-11,Dinara Safina,11
2006-09-18,Dinara Safina,11
2006-09-25,Dinara Safina,11
2006-10-02,Dinara Safina,10
2006-10-09,Dinara Safina,10
2006-10-16,Dinara Safina,10
2006-10-23,Dinara Safina,10
2006-10-30,Dinara Safina,11
2006-11-06,Dinara Safina,11
2006-11-13,Dinara Safina,11
2006-11-20,Dinara Safina,11
2006-11-27,Dinara Safina,11
2006-12-04,Dinara Safina,11
2006-12-11,Dinara Safina,11
2006-12-18,Dinara Safina,11
2006-12-25,Dinara Safina,11
2007-01-01,Dinara Safina,11
2007-01-08,Dinara Safina,10
2007-01-15,Dinara Safina,10
2007-01-22,Dinara Safina,10
2007-01-29,Dinara Safina,12
2007-02-05,Dinara Safina,12
2007-02-12,Dinara Safina,11
2007-02-19,Dinara Safina,12
2007-02-26,Dinara Safina,12
2007-03-05,Dinara Safina,12
2007-03-12,Dinara Safina,12
2007-03-19,Dinara Safina,14
2007-03-26,Dinara Safina,14
2007-04-02,Dinara Safina,13
2007-04-09,Dinara Safina,12
2007-04-16,Dinara Safina,10
2007-04-23,Dinara Safina,10
2007-04-30,Dinara Safina,10
2007-05-07,Dinara Safina,10
2007-05-14,Dinara Safina,9
2007-05-21,Dinara Safina,11
2007-05-28,Dinara Safina,11
2007-06-04,Dinara Safina,11
2007-06-11,Dinara Safina,12
2007-06-18,Dinara Safina,13
2007-06-25,Dinara Safina,14
2007-07-02,Dinara Safina,14
2007-07-09,Dinara Safina,14
2007-07-16,Dinara Safina,14
2007-07-23,Dinara Safina,14
2007-07-30,Dinara Safina,14
2007-08-06,Dinara Safina,15
2007-08-13,Dinara Safina,14
2007-08-20,Dinara Safina,16
2007-08-27,Dinara Safina,16
2007-09-03,Dinara Safina,16
2007-09-10,Dinara Safina,17
2007-09-17,Dinara Safina,17
2007-09-24,Dinara Safina,17
2007-10-01,Dinara Safina,17
2007-10-08,Dinara Safina,17
2007-10-15,Dinara Safina,14
2007-10-22,Dinara Safina,16
2007-10-29,Dinara Safina,16
2007-11-05,Dinara Safina,16
2007-11-12,Dinara Safina,15
2007-11-19,Dinara Safina,15
2007-11-26,Dinara Safina,15
2007-12-03,Dinara Safina,15
2007-12-10,Dinara Safina,15
2007-12-17,Dinara Safina,15
2007-12-24,Dinara Safina,15
2007-12-31,Dinara Safina,15
2008-01-07,Dinara Safina,16
2008-01-14,Dinara Safina,16
2008-01-21,Dinara Safina,16
2008-01-28,Dinara Safina,16
2008-02-04,Dinara Safina,16
2008-02-11,Dinara Safina,15
2008-02-18,Dinara Safina,15
2008-02-25,Dinara Safina,15
2008-03-03,Dinara Safina,15
2008-03-10,Dinara Safina,15
2008-03-17,Dinara Safina,15
2008-03-24,Dinara Safina,13
2008-03-31,Dinara Safina,13
2008-04-07,Dinara Safina,13
2008-04-14,Dinara Safina,16
2008-04-21,Dinara Safina,17
2008-04-28,Dinara Safina,17
2008-05-05,Dinara Safina,17
2008-05-12,Dinara Safina,14
2008-05-19,Dinara Safina,14
2008-05-26,Dinara Safina,14
2008-06-02,Dinara Safina,14
2008-06-09,Dinara Safina,9
2008-06-16,Dinara Safina,9
2008-06-23,Dinara Safina,9
2008-06-30,Dinara Safina,9
2008-07-07,Dinara Safina,9
2008-07-14,Dinara Safina,9
2008-07-21,Dinara Safina,9
2008-07-28,Dinara Safina,8
2008-08-04,Dinara Safina,7
2008-08-11,Dinara Safina,6
2008-08-18,Dinara Safina,7
2008-08-25,Dinara Safina,7
2008-09-01,Dinara Safina,7
2008-09-08,Dinara Safina,5
2008-09-15,Dinara Safina,5
2008-09-22,Dinara Safina,3
2008-09-29,Dinara Safina,3
2008-10-06,Dinara Safina,3
2008-10-13,Dinara Safina,2
2008-10-20,Dinara Safina,2
2008-10-27,Dinara Safina,2
2008-11-03,Dinara Safina,2
2008-11-10,Dinara Safina,3
2008-11-17,Dinara Safina,3
2008-11-24,Dinara Safina,3
2008-12-01,Dinara Safina,3
2008-12-08,Dinara Safina,3
2008-12-15,Dinara Safina,3
2008-12-22,Dinara Safina,3
2008-12-29,Dinara Safina,3
2009-01-05,Dinara Safina,3
2009-01-12,Dinara Safina,3
2009-01-19,Dinara Safina,3
2009-01-26,Dinara Safina,3
2009-02-02,Dinara Safina,2
2009-02-09,Dinara Safina,2
2009-02-16,Dinara Safina,2
2009-02-23,Dinara Safina,2
2009-03-02,Dinara Safina,2
2009-03-09,Dinara Safina,2
2009-03-16,Dinara Safina,2
2009-03-23,Dinara Safina,2
2009-03-30,Dinara Safina,2
2009-04-06,Dinara Safina,2
2009-04-13,Dinara Safina,2
2009-04-20,Dinara Safina,1
2009-04-27,Dinara Safina,1
2009-05-04,Dinara Safina,1
2009-05-11,Dinara Safina,1
2009-05-18,Dinara Safina,1
2009-05-25,Dinara Safina,1
2009-06-01,Dinara Safina,1
2009-06-08,Dinara Safina,1
2009-06-15,Dinara Safina,1
2009-06-22,Dinara Safina,1
2009-06-29,Dinara Safina,1
2009-07-06,Dinara Safina,1
2009-07-13,Dinara Safina,1
2009-07-20,Dinara Safina,1
2009-07-27,Dinara Safina,1
2009-08-03,Dinara Safina,1
2009-08-10,Dinara Safina,1
2009-08-17,Dinara Safina,1
2009-08-24,Dinara Safina,1
2009-08-31,Dinara Safina,1
2009-09-07,Dinara Safina,1
2009-09-14,Dinara Safina,1
2009-09-21,Dinara Safina,1
2009-09-28,Dinara Safina,1
2009-10-05,Dinara Safina,1
2009-10-12,Dinara Safina,2
2009-10-19,Dinara Safina,2
2009-10-26,Dinara Safina,1
2009-11-02,Dinara Safina,2
2009-11-09,Dinara Safina,2
2009-11-16,Dinara Safina,2
2009-11-23,Dinara Safina,2
2009-11-30,Dinara Safina,2
2009-12-07,Dinara Safina,2
2009-12-14,Dinara Safina,2
2009-12-21,Dinara Safina,2
2009-12-28,Dinara Safina,2
2010-01-04,Dinara Safina,2
2010-01-11,Dinara Safina,2
2010-01-18,Dinara Safina,2
2010-01-25,Dinara Safina,2
2010-02-01,Dinara Safina,2
2010-02-08,Dinara Safina,2
2010-02-15,Dinara Safina,2
2010-02-22,Dinara Safina,2
2010-03-01,Dinara Safina,2
2010-03-08,Dinara Safina,2
2010-03-15,Dinara Safina,2
2010-03-22,Dinara Safina,3
2010-03-29,Dinara Safina,3
2010-04-05,Dinara Safina,3
2010-04-12,Dinara Safina,3
2010-04-19,Dinara Safina,3
2010-04-26,Dinara Safina,3
2010-05-03,Dinara Safina,3
2010-05-10,Dinara Safina,5
2010-05-17,Dinara Safina,9
2010-05-24,Dinara Safina,9
2010-05-31,Dinara Safina,9
2010-06-07,Dinara Safina,20
2010-06-14,Dinara Safina,21
2010-06-21,Dinara Safina,22
2010-06-28,Dinara Safina,22
2010-07-05,Dinara Safina,33
2010-07-12,Dinara Safina,33
2010-07-19,Dinara Safina,33
2010-07-26,Dinara Safina,35
2010-08-02,Dinara Safina,35
2010-08-09,Dinara Safina,35
2010-08-16,Dinara Safina,70
2010-08-23,Dinara Safina,59
2010-08-30,Dinara Safina,50
2010-09-06,Dinara Safina,50
2010-09-13,Dinara Safina,59
2010-09-20,Dinara Safina,59
2010-09-27,Dinara Safina,49
2010-10-04,Dinara Safina,50
2010-10-11,Dinara Safina,60
2010-10-18,Dinara Safina,59
2010-10-25,Dinara Safina,63
2010-11-01,Dinara Safina,62
2010-11-08,Dinara Safina,62
2010-11-15,Dinara Safina,63
2010-11-22,Dinara Safina,63
2010-11-29,Dinara Safina,63
