date,player,rank
1998-06-01,Gustavo Kuerten,8
1998-06-08,Gustavo Kuerten,24
1998-06-15,Gustavo Kuerten,23
1998-06-22,Gustavo Kuerten,24
1998-06-29,Gustavo Kuerten,24
1998-07-06,Gustavo Kuerten,27
1998-07-13,Gustavo Kuerten,26
1998-07-20,Gustavo Kuerten,26
1998-07-27,Gustavo Kuerten,22
1998-08-03,Gustavo Kuerten,24
1998-08-10,Gustavo Kuerten,27
1998-08-17,Gustavo Kuerten,26
1998-08-24,Gustavo Kuerten,27
1998-08-31,Gustavo Kuerten,25
1998-09-07,Gustavo Kuerten,25
1998-09-14,Gustavo Kuerten,26
1998-09-21,Gustavo Kuerten,27
1998-09-28,Gustavo Kuerten,25
1998-10-05,Gustavo Kuerten,24
1998-10-12,Gustavo Kuerten,24
1998-10-19,Gustavo Kuerten,23
1998-10-26,Gustavo Kuerten,23
1998-11-02,Gustavo Kuerten,23
1998-11-09,Gustavo Kuerten,24
1998-11-16,Gustavo Kuerten,23
1998-11-23,Gustavo Kuerten,23
1998-11-30,Gustavo Kuerten,23
1998-12-07,Gustavo Kuerten,23
1998-12-14,Gustavo Kuerten,23
1998-12-21,Gustavo Kuerten,23
1998-12-28,Gustavo Kuerten,23
1999-01-04,Gustavo Kuerten,23
1999-01-11,Gustavo Kuerten,23
1999-01-18,Gustavo Kuerten,23
1999-01-25,Gustavo Kuerten,23
1999-02-01,Gustavo Kuerten,21
1999-02-08,Gustavo Kuerten,21
1999-02-15,Gustavo Kuerten,20
1999-02-22,Gustavo Kuerten,23
1999-03-01,Gustavo Kuerten,23
1999-03-08,Gustavo Kuerten,22
1999-03-15,Gustavo Kuerten,17
1999-03-22,Gustavo Kuerten,17
1999-03-29,Gustavo Kuerten,18
1999-04-05,Gustavo Kuerten,18
1999-04-12,Gustavo Kuerten,17
1999-04-19,Gustavo Kuerten,19
1999-04-26,Gustavo Kuerten,16
1999-05-03,Gustavo Kuerten,16
1999-05-10,Gustavo Kuerten,14
1999-05-17,Gustavo Kuerten,8
1999-05-24,Gustavo Kuerten,8
1999-05-31,Gustavo Kuerten,8
1999-06-07,Gustavo Kuerten,7
1999-06-14,Gustavo Kuerten,7
1999-06-21,Gustavo Kuerten,7
1999-06-28,Gustavo Kuerten,7
1999-07-05,Gustavo Kuerten,5
1999-07-12,Gustavo Kuerten,5
1999-07-19,Gustavo Kuerten,5
1999-07-26,Gustavo Kuerten,6
1999-08-02,Gustavo Kuerten,6
1999-08-09,Gustavo Kuerten,6
1999-08-16,Gustavo Kuerten,6
1999-08-23,Gustavo Kuerten,5
1999-08-30,Gustavo Kuerten,6
1999-09-06,Gustavo Kuerten,6
1999-09-13,Gustavo Kuerten,5
1999-09-20,Gustavo Kuerten,5
1999-09-27,Gustavo Kuerten,5
1999-10-04,Gustavo Kuerten,5
1999-10-11,Gustavo Kuerten,5
1999-10-18,Gustavo Kuerten,5
1999-10-25,Gustavo Kuerten,5
1999-11-01,Gustavo Kuerten,5
1999-11-08,Gustavo Kuerten,5
1999-11-15,Gustavo Kuerten,3
1999-11-22,Gustavo Kuerten,3
1999-11-29,Gustavo Kuerten,5
1999-12-06,Gustavo Kuerten,5
1999-12-13,Gustavo Kuerten,5
1999-12-20,Gustavo Kuerten,5
1999-12-27,Gustavo Kuerten,5
2000-01-10,Gustavo Kuerten,5
2000-01-17,Gustavo Kuerten,5
2000-01-24,Gustavo Kuerten,5
2000-01-31,Gustavo Kuerten,5
2000-02-07,Gustavo Kuerten,5
2000-02-14,Gustavo Kuerten,6
2000-02-21,Gustavo Kuerten,6
2000-02-28,Gustavo Kuerten,6
2000-03-06,Gustavo Kuerten,5
2000-03-13,Gustavo Kuerten,6
2000-03-20,Gustavo Kuerten,6
2000-03-27,Gustavo Kuerten,6
2000-04-03,Gustavo Kuerten,4
2000-04-10,Gustavo Kuerten,4
2000-04-17,Gustavo Kuerten,4
2000-04-24,Gustavo Kuerten,5
2000-05-01,Gustavo Kuerten,5
2000-05-08,Gustavo Kuerten,6
2000-05-15,Gustavo Kuerten,7
2000-05-22,Gustavo Kuerten,5
2000-05-29,Gustavo Kuerten,5
2000-06-05,Gustavo Kuerten,5
2000-06-12,Gustavo Kuerten,3
2000-06-19,Gustavo Kuerten,4
2000-06-26,Gustavo Kuerten,4
2000-07-03,Gustavo Kuerten,4
2000-07-10,Gustavo Kuerten,4
2000-07-17,Gustavo Kuerten,4
2000-07-24,Gustavo Kuerten,4
2000-07-31,Gustavo Kuerten,4
2000-08-07,Gustavo Kuerten,4
2000-08-14,Gustavo Kuerten,2
2000-08-21,Gustavo Kuerten,2
2000-08-28,Gustavo Kuerten,2
2000-09-04,Gustavo Kuerten,2
2000-09-11,Gustavo Kuerten,3
2000-09-18,Gustavo Kuerten,3
2000-09-25,Gustavo Kuerten,3
2000-10-02,Gustavo Kuerten,3
2000-10-09,Gustavo Kuerten,3
2000-10-16,Gustavo Kuerten,3
2000-10-23,Gustavo Kuerten,3
2000-10-30,Gustavo Kuerten,3
2000-11-06,Gustavo Kuerten,2
2000-11-13,Gustavo Kuerten,3
2000-11-20,Gustavo Kuerten,3
2000-11-27,Gustavo Kuerten,2
2000-12-04,Gustavo Kuerten,1
2000-12-11,Gustavo Kuerten,1
2000-12-18,Gustavo Kuerten,1
2000-12-25,Gustavo Kuerten,1
2001-01-01,Gustavo Kuerten,1
2001-01-08,Gustavo Kuerten,1
2001-01-15,Gustavo Kuerten,1
2001-01-22,Gustavo Kuerten,1
2001-01-29,Gustavo Kuerten,2
2001-02-05,Gustavo Kuerten,2
2001-02-12,Gustavo Kuerten,2
2001-02-19,Gustavo Kuerten,2
2001-02-26,Gustavo Kuerten,1
2001-03-05,Gustavo Kuerten,1
2001-03-12,Gustavo Kuerten,1
2001-03-19,Gustavo Kuerten,1
2001-03-26,Gustavo Kuerten,1
2001-04-02,Gustavo Kuerten,2
2001-04-09,Gustavo Kuerten,2
2001-04-16,Gustavo Kuerten,2
2001-04-23,Gustavo Kuerten,1
2001-04-30,Gustavo Kuerten,1
2001-05-07,Gustavo Kuerten,1
2001-05-14,Gustavo Kuerten,1
2001-05-21,Gustavo Kuerten,1
2001-05-28,Gustavo Kuerten,1
2001-06-04,Gustavo Kuerten,1
2001-06-11,Gustavo Kuerten,1
2001-06-18,Gustavo Kuerten,1
2001-06-25,Gustavo Kuerten,1
2001-07-02,Gustavo Kuerten,1
2001-07-09,Gustavo Kuerten,1
2001-07-16,Gustavo Kuerten,1
2001-07-23,Gustavo Kuerten,1
2001-07-30,Gustavo Kuerten,1
2001-08-06,Gustavo Kuerten,1
2001-08-13,Gustavo Kuerten,1
2001-08-20,Gustavo Kuerten,1
2001-08-27,Gustavo Kuerten,1
2001-09-03,Gustavo Kuerten,1
2001-09-10,Gustavo Kuerten,1
2001-09-17,Gustavo Kuerten,1
2001-09-24,Gustavo Kuerten,1
2001-10-01,Gustavo Kuerten,1
2001-10-08,Gustavo Kuerten,1
2001-10-15,Gustavo Kuerten,1
2001-10-22,Gustavo Kuerten,1
2001-10-29,Gustavo Kuerten,1
2001-11-05,Gustavo Kuerten,1
2001-11-12,Gustavo Kuerten,1
2001-11-19,Gustavo Kuerten,2
2001-11-26,Gustavo Kuerten,2
2001-12-03,Gustavo Kuerten,2
2001-12-10,Gustavo Kuerten,2
2001-12-17,Gustavo Kuerten,2
2001-12-24,Gustavo Kuerten,2
2001-12-31,Gustavo Kuerten,2
2002-01-07,Gustavo Kuerten,2
2002-01-14,Gustavo Kuerten,2
2002-01-21,Gustavo Kuerten,2
2002-01-28,Gustavo Kuerten,2
2002-02-04,Gustavo Kuerten,2
2002-02-11,Gustavo Kuerten,2
2002-02-18,Gustavo Kuerten,2
2002-02-25,Gustavo Kuerten,2
2002-03-04,Gustavo Kuerten,2
2002-03-11,Gustavo Kuerten,2
2002-03-18,Gustavo Kuerten,2
2002-03-25,Gustavo Kuerten,2
2002-04-01,Gustavo Kuerten,2
2002-04-08,Gustavo Kuerten,2
2002-04-15,Gustavo Kuerten,2
2002-04-22,Gustavo Kuerten,3
2002-04-29,Gustavo Kuerten,2
2002-05-06,Gustavo Kuerten,2
2002-05-13,Gustavo Kuerten,7
2002-05-20,Gustavo Kuerten,7
2002-05-27,Gustavo Kuerten,7
2002-06-03,Gustavo Kuerten,7
2002-06-10,Gustavo Kuerten,16
2002-06-17,Gustavo Kuerten,16
2002-06-24,Gustavo Kuerten,16
2002-07-01,Gustavo Kuerten,16
2002-07-08,Gustavo Kuerten,14
2002-07-15,Gustavo Kuerten,13
2002-07-22,Gustavo Kuerten,19
2002-07-29,Gustavo Kuerten,20
2002-08-05,Gustavo Kuerten,19
2002-08-12,Gustavo Kuerten,36
2002-08-19,Gustavo Kuerten,46
2002-08-26,Gustavo Kuerten,46
2002-09-02,Gustavo Kuerten,46
2002-09-09,Gustavo Kuerten,55
2002-09-16,Gustavo Kuerten,40
2002-09-23,Gustavo Kuerten,39
2002-09-30,Gustavo Kuerten,40
2002-10-07,Gustavo Kuerten,40
2002-10-14,Gustavo Kuerten,35
2002-10-21,Gustavo Kuerten,32
2002-10-28,Gustavo Kuerten,33
2002-11-04,Gustavo Kuerten,37
2002-11-11,Gustavo Kuerten,37
2002-11-18,Gustavo Kuerten,37
2002-11-25,Gustavo Kuerten,37
2002-12-02,Gustavo Kuerten,37
2002-12-09,Gustavo Kuerten,37
2002-12-16,Gustavo Kuerten,37
2002-12-23,Gustavo Kuerten,37
2002-12-30,Gustavo Kuerten,37
2003-01-06,Gustavo Kuerten,37
2003-01-13,Gustavo Kuerten,29
2003-01-20,Gustavo Kuerten,29
2003-01-27,Gustavo Kuerten,29
2003-02-03,Gustavo Kuerten,29
2003-02-10,Gustavo Kuerten,29
2003-02-17,Gustavo Kuerten,29
2003-02-24,Gustavo Kuerten,28
2003-03-03,Gustavo Kuerten,24
2003-03-10,Gustavo Kuerten,24
2003-03-17,Gustavo Kuerten,15
2003-03-24,Gustavo Kuerten,15
2003-03-31,Gustavo Kuerten,15
2003-04-07,Gustavo Kuerten,15
2003-04-14,Gustavo Kuerten,15
2003-04-21,Gustavo Kuerten,15
2003-04-28,Gustavo Kuerten,15
2003-05-05,Gustavo Kuerten,15
2003-05-12,Gustavo Kuerten,14
2003-05-19,Gustavo Kuerten,16
2003-05-26,Gustavo Kuerten,16
2003-06-02,Gustavo Kuerten,16
2003-06-09,Gustavo Kuerten,13
2003-06-16,Gustavo Kuerten,13
2003-06-23,Gustavo Kuerten,13
2003-06-30,Gustavo Kuerten,13
2003-07-07,Gustavo Kuerten,13
2003-07-14,Gustavo Kuerten,13
2003-07-21,Gustavo Kuerten,13
2003-07-28,Gustavo Kuerten,13
2003-08-04,Gustavo Kuerten,14
2003-08-11,Gustavo Kuerten,13
2003-08-18,Gustavo Kuerten,14
2003-08-25,Gustavo Kuerten,14
2003-09-01,Gustavo Kuerten,14
2003-09-08,Gustavo Kuerten,14
2003-09-15,Gustavo Kuerten,17
2003-09-22,Gustavo Kuerten,17
2003-09-29,Gustavo Kuerten,17
2003-10-06,Gustavo Kuerten,17
2003-10-13,Gustavo Kuerten,20
2003-10-20,Gustavo Kuerten,20
2003-10-27,Gustavo Kuerten,17
2003-11-03,Gustavo Kuerten,16
2003-11-10,Gustavo Kuerten,16
2003-11-17,Gustavo Kuerten,16
2003-11-24,Gustavo Kuerten,16
2003-12-01,Gustavo Kuerten,16
2003-12-08,Gustavo Kuerten,16
2003-12-15,Gustavo Kuerten,16
2003-12-22,Gustavo Kuerten,16
2003-12-29,Gustavo Kuerten,16
2004-01-05,Gustavo Kuerten,16
2004-01-12,Gustavo Kuerten,19
2004-01-19,Gustavo Kuerten,19
2004-01-26,Gustavo Kuerten,19
2004-02-02,Gustavo Kuerten,17
2004-02-09,Gustavo Kuerten,17
2004-02-16,Gustavo Kuerten,17
2004-02-23,Gustavo Kuerten,17
2004-03-01,Gustavo Kuerten,16
2004-03-08,Gustavo Kuerten,16
2004-03-15,Gustavo Kuerten,16
2004-03-22,Gustavo Kuerten,19
2004-03-29,Gustavo Kuerten,19
2004-04-05,Gustavo Kuerten,22
2004-04-12,Gustavo Kuerten,22
2004-04-19,Gustavo Kuerten,20
2004-04-26,Gustavo Kuerten,23
2004-05-03,Gustavo Kuerten,24
2004-05-10,Gustavo Kuerten,26
2004-05-17,Gustavo Kuerten,29
2004-05-24,Gustavo Kuerten,30
2004-05-31,Gustavo Kuerten,30
2004-06-07,Gustavo Kuerten,24
2004-06-14,Gustavo Kuerten,24
2004-06-21,Gustavo Kuerten,24
2004-06-28,Gustavo Kuerten,24
2004-07-05,Gustavo Kuerten,26
2004-07-12,Gustavo Kuerten,26
2004-07-19,Gustavo Kuerten,24
2004-07-26,Gustavo Kuerten,23
2004-08-02,Gustavo Kuerten,24
2004-08-09,Gustavo Kuerten,23
2004-08-16,Gustavo Kuerten,20
2004-08-23,Gustavo Kuerten,21
2004-08-30,Gustavo Kuerten,21
2004-09-06,Gustavo Kuerten,21
2004-09-13,Gustavo Kuerten,23
2004-09-20,Gustavo Kuerten,24
2004-09-27,Gustavo Kuerten,24
2004-10-04,Gustavo Kuerten,23
2004-10-11,Gustavo Kuerten,24
2004-10-18,Gustavo Kuerten,22
2004-10-25,Gustavo Kuerten,32
2004-11-01,Gustavo Kuerten,38
2004-11-08,Gustavo Kuerten,40
2004-11-15,Gustavo Kuerten,40
2004-11-22,Gustavo Kuerten,40
2004-11-29,Gustavo Kuerten,40
2004-12-06,Gustavo Kuerten,40
2004-12-13,Gustavo Kuerten,40
2004-12-20,Gustavo Kuerten,40
2004-12-27,Gustavo Kuerten,40
2005-01-03,Gustavo Kuerten,40
2005-01-10,Gustavo Kuerten,40
2005-01-17,Gustavo Kuerten,45
2005-01-24,Gustavo Kuerten,45
2005-01-31,Gustavo Kuerten,52
2005-02-07,Gustavo Kuerten,53
2005-02-14,Gustavo Kuerten,57
2005-02-21,Gustavo Kuerten,60
2005-02-28,Gustavo Kuerten,90
2005-03-07,Gustavo Kuerten,86
2005-03-14,Gustavo Kuerten,86
2005-03-21,Gustavo Kuerten,89
2005-03-28,Gustavo Kuerten,89
2005-04-04,Gustavo Kuerten,88
2005-04-11,Gustavo Kuerten,86
2005-04-18,Gustavo Kuerten,86
2005-04-25,Gustavo Kuerten,86
2005-05-16,Gustavo Kuerten,97
2005-05-23,Gustavo Kuerten,94
2005-05-30,Gustavo Kuerten,94
1973-08-23,Ilie Nastase,1
1973-09-13,Ilie Nastase,1
1973-09-26,Ilie Nastase,1
1973-10-15,Ilie Nastase,1
1973-10-31,Ilie Nastase,1
1973-11-26,Ilie Nastase,1
1973-12-14,Ilie Nastase,1
1974-03-02,Ilie Nastase,1
1974-04-19,Ilie Nastase,1
1974-05-01,Ilie Nastase,1
1974-06-03,Ilie Nastase,3
1974-07-29,Ilie Nastase,6
1974-08-09,Ilie Nastase,7
1974-09-04,Ilie Nastase,7
1974-09-27,Ilie Nastase,9
1974-11-06,Ilie Nastase,6
1974-12-20,Ilie Nastase,10
1975-01-17,Ilie Nastase,10
1975-03-05,Ilie Nastase,9
1975-04-08,Ilie Nastase,7
1975-04-30,Ilie Nastase,7
1975-06-02,Ilie Nastase,6
1975-06-26,Ilie Nastase,8
1975-12-15,Ilie Nastase,7
1976-06-14,Ilie Nastase,7
1976-12-12,Ilie Nastase,3
1977-07-02,Ilie Nastase,7
1977-08-23,Ilie Nastase,7
1977-08-30,Ilie Nastase,8
1977-12-31,Ilie Nastase,9
1978-01-16,Ilie Nastase,10
1978-07-12,Ilie Nastase,13
1978-12-31,Ilie Nastase,16
1979-04-09,Ilie Nastase,16
1979-05-21,Ilie Nastase,19
1979-07-09,Ilie Nastase,25
1979-12-26,Ilie Nastase,49
1980-12-22,Ilie Nastase,79
1978-12-31,Ivan Lendl,74
1979-05-21,Ivan Lendl,48
1979-07-09,Ivan Lendl,38
1979-12-26,Ivan Lendl,21
1980-03-03,Ivan Lendl,22
1980-03-24,Ivan Lendl,20
1980-12-22,Ivan Lendl,6
1982-01-11,Ivan Lendl,2
1982-12-13,Ivan Lendl,3
1983-01-03,Ivan Lendl,3
1983-02-28,Ivan Lendl,1
1983-03-21,Ivan Lendl,1
1983-04-18,Ivan Lendl,1
1983-05-02,Ivan Lendl,1
1983-05-16,Ivan Lendl,3
1983-06-06,Ivan Lendl,3
1983-06-13,Ivan Lendl,3
1983-06-20,Ivan Lendl,3
1983-07-04,Ivan Lendl,2
1983-08-01,Ivan Lendl,2
1983-08-08,Ivan Lendl,2
1983-08-15,Ivan Lendl,2
1983-09-12,Ivan Lendl,2
1983-09-19,Ivan Lendl,2
1983-10-31,Ivan Lendl,1
1983-11-14,Ivan Lendl,1
1983-12-12,Ivan Lendl,2
1983-12-19,Ivan Lendl,2
1984-01-02,Ivan Lendl,2
1984-01-09,Ivan Lendl,1
1984-02-20,Ivan Lendl,1
1984-03-12,Ivan Lendl,2
1984-03-26,Ivan Lendl,2
1984-04-09,Ivan Lendl,2
1984-04-16,Ivan Lendl,2
1984-04-30,Ivan Lendl,2
1984-05-14,Ivan Lendl,2
1984-06-11,Ivan Lendl,1
1984-06-18,Ivan Lendl,2
1984-06-25,Ivan Lendl,2
1984-07-09,Ivan Lendl,1
1984-07-16,Ivan Lendl,1
1984-07-23,Ivan Lendl,1
1984-07-30,Ivan Lendl,1
1984-08-06,Ivan Lendl,1
1984-08-13,Ivan Lendl,2
1984-08-20,Ivan Lendl,2
1984-08-27,Ivan Lendl,2
1984-09-10,Ivan Lendl,2
1984-09-17,Ivan Lendl,2
1984-09-24,Ivan Lendl,3
1984-10-01,Ivan Lendl,3
1984-10-08,Ivan Lendl,3
1984-10-15,Ivan Lendl,2
1984-10-22,Ivan Lendl,2
1984-10-29,Ivan Lendl,3
1984-11-06,Ivan Lendl,3
1984-11-12,Ivan Lendl,2
1984-11-19,Ivan Lendl,2
1984-11-26,Ivan Lendl,2
1984-12-10,Ivan Lendl,3
1984-12-17,Ivan Lendl,3
1984-12-24,Ivan Lendl,3
1985-01-02,Ivan Lendl,3
1985-01-14,Ivan Lendl,3
1985-01-28,Ivan Lendl,3
1985-02-04,Ivan Lendl,3
1985-02-18,Ivan Lendl,2
1985-02-25,Ivan Lendl,2
1985-03-04,Ivan Lendl,2
1985-03-18,Ivan Lendl,3
1985-03-25,Ivan Lendl,3
1985-04-01,Ivan Lendl,3
1985-04-08,Ivan Lendl,2
1985-04-15,Ivan Lendl,2
1985-04-22,Ivan Lendl,2
1985-04-29,Ivan Lendl,2
1985-05-06,Ivan Lendl,2
1985-05-13,Ivan Lendl,2
1985-05-20,Ivan Lendl,2
1985-05-27,Ivan Lendl,2
1985-06-10,Ivan Lendl,2
1985-06-17,Ivan Lendl,2
1985-06-24,Ivan Lendl,2
1985-07-08,Ivan Lendl,2
1985-07-15,Ivan Lendl,2
1985-07-22,Ivan Lendl,2
1985-07-29,Ivan Lendl,2
1985-08-12,Ivan Lendl,2
1985-08-19,Ivan Lendl,1
1985-08-26,Ivan Lendl,2
1985-09-09,Ivan Lendl,1
1985-09-16,Ivan Lendl,1
1985-09-23,Ivan Lendl,1
1985-09-30,Ivan Lendl,1
1985-10-14,Ivan Lendl,1
1985-10-21,Ivan Lendl,1
1985-10-28,Ivan Lendl,1
1985-11-11,Ivan Lendl,1
1985-11-18,Ivan Lendl,1
1985-11-25,Ivan Lendl,1
1985-12-09,Ivan Lendl,1
1985-12-16,Ivan Lendl,1
1985-12-23,Ivan Lendl,1
1985-12-30,Ivan Lendl,1
1986-01-20,Ivan Lendl,1
1986-02-03,Ivan Lendl,1
1986-02-10,Ivan Lendl,1
1986-02-24,Ivan Lendl,1
1986-03-03,Ivan Lendl,1
1986-03-17,Ivan Lendl,1
1986-03-24,Ivan Lendl,1
1986-03-31,Ivan Lendl,1
1986-04-07,Ivan Lendl,1
1986-04-14,Ivan Lendl,1
1986-04-21,Ivan Lendl,1
1986-04-28,Ivan Lendl,1
1986-05-05,Ivan Lendl,1
1986-05-12,Ivan Lendl,1
1986-05-19,Ivan Lendl,1
1986-05-26,Ivan Lendl,1
1986-06-09,Ivan Lendl,1
1986-06-16,Ivan Lendl,1
1986-06-23,Ivan Lendl,1
1986-07-07,Ivan Lendl,1
1986-07-14,Ivan Lendl,1
1986-07-28,Ivan Lendl,1
1986-08-04,Ivan Lendl,1
1986-08-11,Ivan Lendl,1
1986-08-18,Ivan Lendl,1
1986-08-25,Ivan Lendl,1
1986-09-08,Ivan Lendl,1
1986-09-15,Ivan Lendl,1
1986-09-22,Ivan Lendl,1
1986-09-29,Ivan Lendl,1
1986-10-06,Ivan Lendl,1
1986-10-13,Ivan Lendl,1
1986-10-20,Ivan Lendl,1
1986-10-27,Ivan Lendl,1
1986-11-03,Ivan Lendl,1
1986-11-10,Ivan Lendl,1
1986-11-17,Ivan Lendl,1
1986-11-24,Ivan Lendl,1
1986-12-01,Ivan Lendl,1
1986-12-08,Ivan Lendl,1
1986-12-29,Ivan Lendl,1
1987-01-05,Ivan Lendl,1
1987-01-12,Ivan Lendl,1
1987-01-26,Ivan Lendl,1
1987-02-02,Ivan Lendl,1
1987-02-09,Ivan Lendl,1
1987-02-16,Ivan Lendl,1
1987-02-23,Ivan Lendl,1
1987-03-09,Ivan Lendl,1
1987-03-23,Ivan Lendl,1
1987-03-30,Ivan Lendl,1
1987-04-06,Ivan Lendl,1
1987-04-13,Ivan Lendl,1
1987-04-20,Ivan Lendl,1
1987-04-27,Ivan Lendl,1
1987-05-04,Ivan Lendl,1
1987-05-11,Ivan Lendl,1
1987-05-18,Ivan Lendl,1
1987-05-25,Ivan Lendl,1
1987-06-08,Ivan Lendl,1
1987-06-15,Ivan Lendl,1
1987-06-22,Ivan Lendl,1
1987-07-06,Ivan Lendl,1
1987-07-13,Ivan Lendl,1
1987-07-20,Ivan Lendl,1
1987-07-27,Ivan Lendl,1
1987-08-03,Ivan Lendl,1
1987-08-10,Ivan Lendl,1
1987-08-17,Ivan Lendl,1
1987-08-24,Ivan Lendl,1
1987-08-31,Ivan Lendl,1
1987-09-14,Ivan Lendl,1
1987-09-21,Ivan Lendl,1
1987-09-28,Ivan Lendl,1
1987-10-05,Ivan Lendl,1
1987-10-12,Ivan Lendl,1
1987-10-19,Ivan Lendl,1
1987-10-26,Ivan Lendl,1
1987-11-02,Ivan Lendl,1
1987-11-09,Ivan Lendl,1
1987-11-16,Ivan Lendl,1
1987-11-23,Ivan Lendl,1
1987-11-30,Ivan Lendl,1
1987-12-28,Ivan Lendl,1
1988-01-04,Ivan Lendl,1
1988-01-11,Ivan Lendl,1
1988-01-25,Ivan Lendl,1
1988-02-01,Ivan Lendl,1
1988-02-15,Ivan Lendl,1
1988-02-22,Ivan Lendl,1
1988-02-29,Ivan Lendl,1
1988-03-07,Ivan Lendl,1
1988-03-14,Ivan Lendl,1
1988-03-28,Ivan Lendl,1
1988-04-18,Ivan Lendl,1
1988-04-25,Ivan Lendl,1
1988-05-02,Ivan Lendl,1
1988-05-09,Ivan Lendl,1
1988-05-16,Ivan Lendl,1
1988-05-23,Ivan Lendl,1
1988-06-06,Ivan Lendl,1
1988-06-13,Ivan Lendl,1
1988-06-20,Ivan Lendl,1
1988-07-04,Ivan Lendl,1
1988-07-11,Ivan Lendl,1
1988-07-18,Ivan Lendl,1
1988-07-25,Ivan Lendl,1
1988-08-01,Ivan Lendl,1
1988-08-08,Ivan Lendl,1
1988-08-15,Ivan Lendl,1
1988-08-22,Ivan Lendl,1
1988-08-29,Ivan Lendl,1
1988-09-12,Ivan Lendl,2
1988-09-19,Ivan Lendl,2
1988-09-26,Ivan Lendl,2
1988-10-03,Ivan Lendl,2
1988-10-10,Ivan Lendl,2
1988-10-17,Ivan Lendl,2
1988-10-24,Ivan Lendl,2
1988-10-31,Ivan Lendl,2
1988-11-07,Ivan Lendl,2
1988-11-14,Ivan Lendl,2
1988-11-21,Ivan Lendl,2
1988-11-28,Ivan Lendl,2
1988-12-12,Ivan Lendl,2
1988-12-19,Ivan Lendl,2
1989-01-09,Ivan Lendl,2
1989-01-16,Ivan Lendl,2
1989-01-30,Ivan Lendl,1
1989-02-13,Ivan Lendl,1
1989-02-20,Ivan Lendl,1
1989-02-27,Ivan Lendl,1
1989-03-06,Ivan Lendl,1
1989-03-13,Ivan Lendl,1
1989-03-20,Ivan Lendl,1
1989-04-03,Ivan Lendl,1
1989-04-17,Ivan Lendl,1
1989-04-24,Ivan Lendl,1
1989-05-01,Ivan Lendl,1
1989-05-08,Ivan Lendl,1
1989-05-15,Ivan Lendl,1
1989-05-22,Ivan Lendl,1
1989-05-29,Ivan Lendl,1
1989-06-12,Ivan Lendl,1
1989-06-19,Ivan Lendl,1
1989-06-26,Ivan Lendl,1
1989-07-10,Ivan Lendl,1
1989-07-17,Ivan Lendl,1
1989-07-24,Ivan Lendl,1
1989-07-31,Ivan Lendl,1
1989-08-07,Ivan Lendl,1
1989-08-14,Ivan Lendl,1
1989-08-21,Ivan Lendl,1
1989-08-28,Ivan Lendl,1
1989-09-11,Ivan Lendl,1
1989-09-18,Ivan Lendl,1
1989-09-25,Ivan Lendl,1
1989-10-02,Ivan Lendl,1
1989-10-09,Ivan Lendl,1
1989-10-16,Ivan Lendl,1
1989-10-23,Ivan Lendl,1
1989-10-30,Ivan Lendl,1
1989-11-06,Ivan Lendl,1
1989-11-13,Ivan Lendl,1
1989-11-20,Ivan Lendl,1
1989-11-27,Ivan Lendl,1
1989-12-04,Ivan Lendl,1
1989-12-11,Ivan Lendl,1
1989-12-18,Ivan Lendl,1
1990-01-01,Ivan Lendl,1
1990-01-08,Ivan Lendl,1
1990-01-15,Ivan Lendl,1
1990-01-22,Ivan Lendl,1
1990-01-29,Ivan Lendl,1
1990-02-05,Ivan Lendl,1
1990-02-12,Ivan Lendl,1
1990-02-19,Ivan Lendl,1
1990-02-26,Ivan Lendl,1
1990-03-05,Ivan Lendl,1
1990-03-12,Ivan Lendl,1
1990-03-19,Ivan Lendl,1
1990-03-26,Ivan Lendl,1
1990-04-02,Ivan Lendl,1
1990-04-09,Ivan Lendl,1
1990-04-16,Ivan Lendl,1
1990-04-23,Ivan Lendl,1
1990-04-30,Ivan Lendl,1
1990-05-07,Ivan Lendl,1
1990-05-14,Ivan Lendl,1
1990-05-21,Ivan Lendl,1
1990-05-28,Ivan Lendl,1
1990-06-04,Ivan Lendl,1
1990-06-11,Ivan Lendl,1
1990-06-18,Ivan Lendl,1
1990-06-25,Ivan Lendl,1
1990-07-02,Ivan Lendl,1
1990-07-09,Ivan Lendl,1
1990-07-16,Ivan Lendl,1
1990-07-23,Ivan Lendl,1
1990-07-30,Ivan Lendl,1
1990-08-06,Ivan Lendl,1
1990-08-13,Ivan Lendl,2
1990-08-20,Ivan Lendl,3
1990-08-27,Ivan Lendl,3
1990-09-03,Ivan Lendl,3
1990-09-10,Ivan Lendl,3
1990-09-17,Ivan Lendl,3
1990-09-24,Ivan Lendl,3
1990-10-01,Ivan Lendl,3
1990-10-08,Ivan Lendl,3
1990-10-15,Ivan Lendl,3
1990-10-22,Ivan Lendl,3
1990-10-29,Ivan Lendl,3
1990-11-05,Ivan Lendl,3
1990-11-12,Ivan Lendl,3
1990-11-19,Ivan Lendl,3
1990-11-26,Ivan Lendl,3
1990-12-03,Ivan Lendl,3
1990-12-10,Ivan Lendl,3
1990-12-17,Ivan Lendl,3
1990-12-24,Ivan Lendl,3
1990-12-31,Ivan Lendl,3
1991-01-07,Ivan Lendl,3
1991-01-14,Ivan Lendl,3
1991-01-21,Ivan Lendl,3
1991-01-28,Ivan Lendl,3
1991-02-04,Ivan Lendl,3
1991-02-11,Ivan Lendl,3
1991-02-18,Ivan Lendl,3
1991-02-25,Ivan Lendl,3
1991-03-04,Ivan Lendl,3
